"animal_id","timestamp","station_name","deploy_longitude","deploy_latitude","scientific_name","receiver_id","transmitter"
"D03",2023-04-27 21:08:50.69249,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-27 21:32:27.209171,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-27 21:33:39.452483,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-27 21:45:18.185642,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-27 23:54:45.252505,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-28 00:00:11.488586,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-29 17:41:57.313221,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-29 20:02:41.042562,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-29 20:07:26.591418,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-04-29 20:36:18.353291,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-03 02:58:45.009917,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-03 03:20:23.099062,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-03 04:14:51.879599,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-03 04:32:09.189815,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-03 04:34:52.682916,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-06 06:56:20.775096,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-06 07:24:03.096743,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-06 08:13:01.782403,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-06 08:38:02.062559,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-06 09:52:49.340479,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-06 10:01:50.262248,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-07 00:46:32.683509,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-05-07 00:55:07.676924,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-05-07 01:47:40.013193,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-05-07 01:49:29.459841,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-05-07 02:41:40.367186,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30007"
"D03",2023-05-09 21:37:54.825217,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-09 21:44:09.280875,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-09 22:10:34.4588,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-09 22:54:38.305701,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-09 22:59:34.203828,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-09 23:59:56.641326,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-10 00:08:35.020402,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-10 00:11:44.217435,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-10 00:19:51.432282,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-10 00:26:06.758939,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 01:13:15.92624,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 02:02:22.058701,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 02:12:38.217637,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 02:19:52.751141,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 02:32:44.739089,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 02:51:49.340775,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 03:01:05.148678,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 03:15:41.217808,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-12 03:27:13.6284,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-05-18 14:56:23.146184,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-18 16:45:49.421755,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-18 17:04:26.891851,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-18 17:13:23.522508,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-18 18:20:36.781742,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-18 18:33:53.760533,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-21 09:47:11.536755,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 10:08:54.888564,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 11:18:14.818674,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 12:12:11.772598,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 12:21:52.635024,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 12:42:47.487688,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 14:23:07.811586,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 14:25:51.63935,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 15:18:02.158912,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-21 15:43:04.403142,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-23 05:00:53.84908,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 05:42:39.638138,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 05:52:21.119771,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 06:28:10.100939,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 06:28:36.073291,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 06:46:36.315094,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 08:35:53.206223,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-23 09:21:52.395954,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-05-27 09:33:03.500707,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-27 09:41:52.958066,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-27 09:48:10.033298,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-27 10:31:22.383646,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-05-27 11:33:19.854905,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-09 12:45:35.124056,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-09 13:32:37.329805,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-09 13:33:10.105624,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-13 13:53:16.504913,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-13 14:29:54.144216,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-13 14:41:45.023221,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-13 14:50:03.780312,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-13 15:11:11.481858,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-14 11:26:00.495531,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-14 11:43:57.801105,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-14 12:12:52.185077,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-14 12:32:14.231011,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-14 12:36:56.962986,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-14 13:13:07.417821,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-14 13:56:58.533877,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-14 14:13:35.867504,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-16 16:11:28.335455,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30007"
"D03",2023-06-16 16:13:59.388122,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30007"
"D03",2023-06-16 16:40:19.664953,"ST04",-8.985,38.466,"Dasyatis pastinaca","VR2W-1004","A69-1602-30007"
"D03",2023-06-16 20:31:22.368329,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-16 20:36:33.356338,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-16 20:48:05.71336,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-16 22:11:11.501474,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-16 22:17:41.064685,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-16 22:41:18.958608,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30007"
"D03",2023-06-19 05:57:47.21529,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 06:53:38.966859,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 07:12:35.262934,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 07:16:32.807683,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 08:16:00.717208,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 08:57:20.160677,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 09:49:33.775596,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 10:16:11.56433,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 10:27:42.204389,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-19 10:48:13.305421,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30007"
"D03",2023-06-21 11:51:22.857011,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-21 11:53:12.035328,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-21 12:10:27.983474,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-21 12:19:34.40216,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-21 12:22:38.48211,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-21 12:42:09.223865,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-25 23:22:14.47716,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-25 23:28:27.967861,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-25 23:40:35.38344,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-25 23:54:10.719541,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 00:51:25.931692,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 00:51:51.215155,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 01:04:52.483728,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 02:21:51.130499,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 04:34:55.273068,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 04:50:53.210159,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 05:11:11.986847,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 05:17:54.96108,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 05:41:04.947161,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-26 08:32:02.28868,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-26 09:30:49.817898,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-26 09:31:00.39018,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-26 09:37:04.099371,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-26 10:30:19.867108,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-26 11:06:59.408909,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30007"
"D03",2023-06-30 10:03:57.136038,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D03",2023-06-30 10:10:52.792329,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30007"
"D04",2023-04-05 21:58:36.140496,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-05 22:09:52.190854,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-05 22:16:09.582641,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-05 22:45:48.906932,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-05 23:23:48.275987,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-05 23:38:45.946845,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-05 23:45:48.878105,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-07 10:55:47.983673,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30008"
"D04",2023-04-07 11:05:29.215838,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30008"
"D04",2023-04-07 12:24:02.046391,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30008"
"D04",2023-04-07 12:54:10.049456,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30008"
"D04",2023-04-07 13:03:35.447054,"ST02",-9.008,38.464,"Dasyatis pastinaca","VR2W-1002","A69-1602-30008"
"D04",2023-04-10 20:06:27.480813,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 20:19:27.731824,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 20:31:36.837546,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 20:33:53.349197,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 21:16:25.581373,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 21:38:14.187206,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 21:48:00.224694,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-10 21:59:17.012258,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-13 06:09:01.061353,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-13 06:19:26.574928,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-13 06:33:20.921061,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-13 06:42:18.480667,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-13 07:21:16.927142,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-13 07:30:07.20223,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-17 02:12:39.962075,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-17 02:17:02.017597,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-17 02:18:08.508931,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-17 02:23:37.722297,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-04-20 09:10:14.566992,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 03:40:13.180545,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 03:41:03.379526,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 03:50:49.53532,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 03:53:17.920587,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 04:14:55.447704,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 04:20:51.839758,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 04:23:24.612399,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 04:54:27.744719,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 05:01:33.361398,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 05:02:12.014506,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 05:06:28.520415,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 05:10:50.875423,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 05:12:16.463986,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 05:15:44.820498,"ST01",-9.02,38.454,"Dasyatis pastinaca","VR2W-1001","A69-1602-30008"
"D04",2023-04-24 05:22:01.686184,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-24 05:32:39.957415,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-04-29 09:12:08.503275,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 10:00:07.104504,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 10:35:30.968791,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 11:40:52.837661,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 12:08:45.758985,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 13:31:04.763257,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 13:31:56.595918,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-04-29 14:32:50.0274,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-08 17:24:10.9579,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-05-08 17:35:22.768327,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-05-09 18:35:57.943002,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 19:03:43.628486,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 19:08:01.078357,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 19:43:47.205625,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 20:48:58.676422,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 21:25:58.383175,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 21:33:53.032033,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 22:18:30.644936,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 22:26:00.655187,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-09 22:37:40.517319,"ST05",-8.972,38.452,"Dasyatis pastinaca","VR2W-1005","A69-1602-30008"
"D04",2023-05-10 02:48:36.80826,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-10 03:01:13.434519,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-10 03:25:12.841279,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-10 03:31:42.92731,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-10 03:36:10.817338,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-10 03:39:03.431063,"ST06",-8.99,38.442,"Dasyatis pastinaca","VR2W-1006","A69-1602-30008"
"D04",2023-05-11 21:12:38.780216,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-05-11 21:17:07.516062,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-05-11 21:27:09.972171,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-05-11 21:43:06.355219,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
"D04",2023-05-11 21:48:58.197527,"ST03",-8.996,38.456,"Dasyatis pastinaca","VR2W-1003","A69-1602-30008"
